Week,Building,Floor,Space Type,Space Name,Capacity,Avg. Occupancy,Avg Utilization,Avg Hours Used (HH:MM)
"January 15, 2024",Calgary Building 1,2,Desks,E254B,1,20.00%,3.60%,0:15
"January 15, 2024",Calgary Building 1,2,Desks,E264D,1,100.00%,3.60%,0:15
"January 15, 2024",Calgary Building 1,3,Desks,E327A,1,20.00%,3.60%,0:15
"January 15, 2024",Calgary Building 2,6,Desks,636F,1,20.00%,3.60%,0:15
"January 15, 2024",Calgary Building 2,7,Desks,724C,1,40.00%,3.60%,0:15
"January 15, 2024",Calgary Building 1,1,Meeting Room,E151,5,80.00%,3.80%,0:16
"January 15, 2024",Calgary Building 1,1,Desks,E191B,1,20.00%,3.80%,0:16
"January 15, 2024",Calgary Building 1,3,Desks,E364A,1,20.00%,3.80%,0:16
"January 15, 2024",Calgary Building 1,2,Desks,C259D,1,20.00%,4.00%,0:17
"January 15, 2024",Calgary Building 1,2,Desks,E256A,1,60.00%,4.00%,0:17
"January 15, 2024",Calgary Building 2,7,Desks,758D,1,20.00%,4.00%,0:17
"January 15, 2024",Calgary Building 1,3,Desks,E315E,1,20.00%,4.30%,0:18
"January 15, 2024",Calgary Building 2,7,Desks,758E,1,20.00%,4.30%,0:18
"January 15, 2024",Calgary Building 1,1,Desks,E193B,1,20.00%,4.50%,0:19
"January 15, 2024",Calgary Building 1,1,Desks,E198D,1,20.00%,4.50%,0:19
"January 15, 2024",Calgary Building 1,2,Desks,C259F,1,20.00%,4.50%,0:19
"January 15, 2024",Calgary Building 1,2,Desks,E215B,1,20.00%,4.50%,0:19
"January 15, 2024",Calgary Building 1,1,Desks,E188C,1,20.00%,4.80%,0:20
"January 15, 2024",Calgary Building 1,1,Desks,E192C,1,20.00%,4.80%,0:20
"January 15, 2024",Calgary Building 1,3,Desks,C350h,1,20.00%,4.80%,0:20
"January 15, 2024",Calgary Building 1,3,Desks,E357F,1,60.00%,4.80%,0:20
"January 15, 2024",Calgary Building 2,7,Desks,756C,1,20.00%,4.80%,0:20
"January 15, 2024",Calgary Building 1,1,Desks,E188B,1,40.00%,5.00%,0:21
"January 15, 2024",Calgary Building 1,3,Desks,E316B,1,20.00%,5.00%,0:21
"January 15, 2024",Calgary Building 1,3,Desks,E357D,1,40.00%,5.10%,0:21
"January 15, 2024",Calgary Building 2,6,Desks,638F,1,20.00%,5.00%,0:21
"January 15, 2024",Calgary Building 1,1,Desks,E124H,1,20.00%,5.20%,0:22
"January 15, 2024",Calgary Building 1,1,Desks,E192E,1,20.00%,5.20%,0:22
"January 15, 2024",Calgary Building 1,2,Desks,E215E,1,20.00%,5.20%,0:22
"January 15, 2024",Calgary Building 1,3,Desks,E302B,1,20.00%,5.20%,0:22
"January 15, 2024",Calgary Building 1,3,Desks,E332C,1,20.00%,5.20%,0:22
"January 15, 2024",Calgary Building 1,1,Desks,E101H,1,20.00%,5.50%,0:23
"January 15, 2024",Calgary Building 1,1,Desks,E001A,1,20.00%,5.50%,0:23
"January 15, 2024",Calgary Building 1,2,Desks,E212H,1,20.00%,5.50%,0:23
"January 15, 2024",Calgary Building 1,2,Desks,C259B,1,80.00%,5.50%,0:23
"January 15, 2024",Calgary Building 1,3,Desks,E315B,1,40.00%,5.50%,0:23
"January 15, 2024",Calgary Building 1,3,Desks,E315D,1,60.00%,5.50%,0:23
"January 15, 2024",Calgary Building 2,4,Meeting Room,414 Meeting Room,6,60.00%,5.50%,0:23
"January 15, 2024",Calgary Building 1,1,Desks,E191G,1,40.00%,5.70%,0:24
"January 15, 2024",Calgary Building 1,1,Desks,E198H,1,20.00%,6.00%,0:25
"January 15, 2024",Calgary Building 1,2,Desks,E215F,1,20.00%,6.00%,0:25
"January 15, 2024",Calgary Building 2,7,Desks,751B,1,60.00%,6.00%,0:25
"January 15, 2024",Calgary Building 1,1,Desks,E101I,1,20.00%,6.20%,0:26
"January 15, 2024",Calgary Building 1,1,Desks,E195C,1,20.00%,6.20%,0:26
"January 15, 2024",Calgary Building 1,3,Desks,E362H,1,40.00%,6.20%,0:26
"January 15, 2024",Calgary Building 1,1,Desks,E190C,1,20.00%,6.40%,0:27
"January 15, 2024",Calgary Building 1,1,Desks,E191H,1,40.00%,6.40%,0:27
"January 15, 2024",Calgary Building 1,2,Desks,E201F,1,20.00%,6.40%,0:27
"January 15, 2024",Calgary Building 1,2,Desks,C259A,1,40.00%,6.70%,0:28
"January 15, 2024",Calgary Building 1,1,Meeting Room,E112,1,60.00%,6.90%,0:29
"January 15, 2024",Calgary Building 1,1,Desks,E189D,1,40.00%,6.90%,0:29
"January 15, 2024",Calgary Building 1,1,Desks,E192B,1,20.00%,6.90%,0:29
"January 15, 2024",Calgary Building 1,2,Desks,E227D,1,40.00%,6.90%,0:29
"January 15, 2024",Calgary Building 1,2,Desks,E264C,1,40.00%,6.90%,0:29
"January 15, 2024",Calgary Building 1,3,Desks,E338H,1,20.00%,6.90%,0:29
"January 15, 2024",Calgary Building 2,7,Desks,754A,1,40.00%,6.90%,0:29
"January 15, 2024",Calgary Building 1,1,Desks,E199H,1,20.00%,7.10%,0:30
"January 15, 2024",Calgary Building 1,3,Desks,E363E,1,20.00%,7.10%,0:30
"January 15, 2024",Calgary Building 1,3,Desks,E366H,1,60.00%,7.10%,0:30
"January 15, 2024",Calgary Building 2,6,Desks,637I,1,80.00%,7.10%,0:30
"January 15, 2024",Calgary Building 1,2,Desks,E212F,1,40.00%,7.40%,0:31
"January 15, 2024",Calgary Building 1,3,Desks,C350d,1,20.00%,7.40%,0:31
"January 15, 2024",Calgary Building 1,1,Desks,E194A,1,20.00%,7.60%,0:32
"January 15, 2024",Calgary Building 1,1,Desks,E191E,1,40.00%,7.60%,0:32
"January 15, 2024",Calgary Building 1,2,Desks,E227F,1,40.00%,7.60%,0:32
"January 15, 2024",Calgary Building 1,2,Desks,E227H,1,20.00%,7.60%,0:32
"January 15, 2024",Calgary Building 1,2,Desks,E260E,1,20.00%,7.60%,0:32
"January 15, 2024",Calgary Building 1,1,Meeting Room,E123,1,100.00%,7.90%,0:33
"January 15, 2024",Calgary Building 1,2,Desks,E202F,1,20.00%,7.90%,0:33
"January 15, 2024",Calgary Building 1,3,Desks,E350F,1,40.00%,7.90%,0:33
"January 15, 2024",Calgary Building 1,3,Desks,E350C,1,40.00%,8.10%,0:34
"January 15, 2024",Calgary Building 1,3,Desks,E351A,1,40.00%,8.10%,0:34
"January 15, 2024",Calgary Building 2,6,Desks,638B,1,20.00%,8.10%,0:34
"January 15, 2024",Calgary Building 2,6,Desks,638D,1,40.00%,8.10%,0:34
"January 15, 2024",Calgary Building 2,7,Desks,724A,1,40.00%,8.10%,0:34
"January 15, 2024",Calgary Building 2,7,Desks,754E,1,40.00%,8.10%,0:34
"January 15, 2024",Calgary Building 2,7,Desks,755A,1,40.00%,8.10%,0:34
"January 15, 2024",Calgary Building 1,2,Desks,E226E,1,20.00%,8.30%,0:35
"January 15, 2024",Calgary Building 1,3,Desks,E323D,1,20.00%,8.30%,0:35
"January 15, 2024",Calgary Building 1,1,Desks,E101K,1,60.00%,8.80%,0:37
"January 15, 2024",Calgary Building 1,1,Desks,E124C,1,40.00%,8.80%,0:37
"January 15, 2024",Calgary Building 1,2,Desks,E213E,1,40.00%,8.80%,0:37
"January 15, 2024",Calgary Building 2,6,Desks,620A,1,20.00%,8.80%,0:37
"January 15, 2024",Calgary Building 2,7,Desks,756D,1,20.00%,8.80%,0:37
"January 15, 2024",Calgary Building 1,1,Desks,E101F,1,20.00%,9.00%,0:38
"January 15, 2024",Calgary Building 1,1,Desks,E195F,1,20.00%,9.00%,0:38
"January 15, 2024",Calgary Building 1,2,Desks,E215D,1,20.00%,9.00%,0:38
"January 15, 2024",Calgary Building 1,3,Desks,E369C,1,60.00%,9.00%,0:38
"January 15, 2024",Calgary Building 2,6,Desks,669A,1,20.00%,9.00%,0:38
"January 15, 2024",Calgary Building 1,1,Desks,E131F - Workstation,1,20.00%,9.30%,0:39
"January 15, 2024",Calgary Building 1,3,Desks,E360C,1,20.00%,9.40%,0:39
"January 15, 2024",Calgary Building 1,3,Desks,E366D,1,20.00%,9.30%,0:39
"January 15, 2024",Calgary Building 1,3,Desks,E325C,1,20.00%,9.30%,0:39
"January 15, 2024",Calgary Building 1,3,Desks,E364G,1,20.00%,9.30%,0:39
"January 15, 2024",Calgary Building 1,3,Desks,E366B,1,20.00%,9.30%,0:39
"January 15, 2024",Calgary Building 2,4,Desks,449D,1,20.00%,9.30%,0:39
"January 15, 2024",Calgary Building 1,2,Desks,E212G,1,40.00%,9.50%,0:40
"January 15, 2024",Calgary Building 1,3,Desks,E368F,1,60.00%,9.50%,0:40
"January 15, 2024",Calgary Building 1,3,Desks,E351H,1,40.00%,9.50%,0:40
"January 15, 2024",Calgary Building 2,4,Desks,475D,1,80.00%,9.50%,0:40
"January 15, 2024",Calgary Building 2,7,Desks,734B,1,40.00%,9.50%,0:40
"January 15, 2024",Calgary Building 1,3,Meeting Room,Now Room E313,1,80.00%,9.80%,0:41
"January 15, 2024",Calgary Building 1,3,Desks,E357A,1,40.00%,9.80%,0:41
"January 15, 2024",Calgary Building 2,7,Desks,724D,1,40.00%,9.80%,0:41
"January 15, 2024",Calgary Building 1,1,Desks,E001E,1,40.00%,10.10%,0:42
"January 15, 2024",Calgary Building 1,1,Desks,E138,1,80.00%,10.00%,0:42
"January 15, 2024",Calgary Building 1,1,Desks,E189G,1,20.00%,10.00%,0:42
"January 15, 2024",Calgary Building 1,2,Desks,E262H,1,60.00%,10.00%,0:42
"January 15, 2024",Calgary Building 1,1,Desks,E196D,1,80.00%,10.20%,0:43
"January 15, 2024",Calgary Building 1,1,Desks,E124F,1,40.00%,10.50%,0:44
"January 15, 2024",Calgary Building 1,3,Desks,E360D,1,20.00%,10.50%,0:44
"January 15, 2024",Calgary Building 1,3,Meeting Room,E307,5,80.00%,10.50%,0:44
"January 15, 2024",Calgary Building 2,7,Desks,723C,1,40.00%,10.50%,0:44
"January 15, 2024",Calgary Building 2,7,Desks,789B,1,20.00%,10.70%,0:45
"January 15, 2024",Calgary Building 1,2,Desks,E213F,1,20.00%,11.00%,0:46
"January 15, 2024",Calgary Building 1,2,Desks,E215A,1,40.00%,11.00%,0:46
"January 15, 2024",Calgary Building 1,2,Desks,E251D,1,40.00%,11.00%,0:46
"January 15, 2024",Calgary Building 1,3,Desks,E359E,1,20.00%,11.00%,0:46
"January 15, 2024",Calgary Building 1,3,Desks,E361D,1,60.00%,11.00%,0:46
"January 15, 2024",Calgary Building 1,3,Desks,E362B,1,20.00%,11.20%,0:47
"January 15, 2024",Calgary Building 1,3,Desks,E362E,1,40.00%,11.20%,0:47
"January 15, 2024",Calgary Building 2,7,Desks,723A,1,20.00%,11.20%,0:47
"January 15, 2024",Calgary Building 1,1,Desks,E194B,1,40.00%,11.40%,0:48
"January 15, 2024",Calgary Building 1,1,Desks,E131E - Workstation,1,20.00%,11.40%,0:48
"January 15, 2024",Calgary Building 2,7,Desks,734C,1,80.00%,11.40%,0:48
"January 15, 2024",Calgary Building 1,1,Desks,E195A,1,60.00%,11.70%,0:49
"January 15, 2024",Calgary Building 2,6,Desks,637F,1,20.00%,11.90%,0:49
"January 15, 2024",Calgary Building 2,7,Desks,782A,1,20.00%,11.70%,0:49
"January 15, 2024",Calgary Building 1,1,Desks,E101G,1,20.00%,11.90%,0:50
"January 15, 2024",Calgary Building 1,1,Desks,E195D,1,60.00%,11.90%,0:50
"January 15, 2024",Calgary Building 1,2,Desks,E226A,1,40.00%,11.90%,0:50
"January 15, 2024",Calgary Building 1,2,Desks,E252C,1,20.00%,11.90%,0:50
"January 15, 2024",Calgary Building 1,1,Meeting Room,E118,2,100.00%,12.10%,0:51
"January 15, 2024",Calgary Building 1,1,Desks,E131B - Workstation,1,40.00%,12.10%,0:51
"January 15, 2024",Calgary Building 1,2,Desks,E213B,1,20.00%,12.10%,0:51
"January 15, 2024",Calgary Building 1,2,Desks,E253C,1,20.00%,12.10%,0:51
"January 15, 2024",Calgary Building 1,2,Meeting Room,C252,1,40.00%,12.40%,0:52
"January 15, 2024",Calgary Building 1,2,Desks,C260C,1,40.00%,12.40%,0:52
"January 15, 2024",Calgary Building 2,7,Desks,751C,1,40.00%,12.40%,0:52
"January 15, 2024",Calgary Building 2,7,Desks,754D,1,40.00%,12.40%,0:52
"January 15, 2024",Calgary Building 1,1,Desks,E131D - Workstation,1,20.00%,12.60%,0:53
"January 15, 2024",Calgary Building 1,2,Desks,C250D,1,20.00%,12.60%,0:53
"January 15, 2024",Calgary Building 2,5,Desks,534C,1,20.00%,12.60%,0:53
"January 15, 2024",Calgary Building 2,7,Desks,789A,1,20.00%,12.60%,0:53
"January 15, 2024",Calgary Building 1,1,Meeting Room,E115,4,80.00%,12.90%,0:54
"January 15, 2024",Calgary Building 1,2,Desks,E202B,1,20.00%,12.90%,0:54
"January 15, 2024",Calgary Building 1,3,Desks,E368B,1,40.00%,12.90%,0:54
"January 15, 2024",Calgary Building 2,6,Desks,Desk 1,1,40.00%,12.90%,0:54
"January 15, 2024",Calgary Building 1,3,Desks,E369D,1,40.00%,13.10%,0:55
"January 15, 2024",Calgary Building 1,3,Desks,E362D,1,40.00%,13.10%,0:55
"January 15, 2024",Calgary Building 2,6,Desks,627B,1,40.00%,13.10%,0:55
"January 15, 2024",Calgary Building 2,6,Desks,638E,1,40.00%,13.10%,0:55
"January 15, 2024",Calgary Building 2,7,Desks,768A,1,20.00%,13.10%,0:55
"January 15, 2024",Calgary Building 1,1,Desks,E143G,1,40.00%,13.30%,0:56
"January 15, 2024",Calgary Building 1,2,Desks,E254A,1,20.00%,13.30%,0:56
"January 15, 2024",Calgary Building 1,2,Desks,E257C,1,20.00%,13.30%,0:56
"January 15, 2024",Calgary Building 1,3,Desks,E324C,1,20.00%,13.30%,0:56
"January 15, 2024",Calgary Building 2,6,Desks,636C,1,40.00%,13.30%,0:56
"January 15, 2024",Calgary Building 2,7,Desks,773A,1,20.00%,13.30%,0:56
"January 15, 2024",Calgary Building 1,1,Desks,E137,1,80.00%,13.70%,0:57
"January 15, 2024",Calgary Building 1,2,Desks,E212B,1,20.00%,13.60%,0:57
"January 15, 2024",Calgary Building 2,6,Desks,619D,1,20.00%,13.60%,0:57
"January 15, 2024",Calgary Building 1,1,Desks,E198G,1,60.00%,13.80%,0:58
"January 15, 2024",Calgary Building 1,2,Desks,E226H,1,40.00%,13.80%,0:58
"January 15, 2024",Calgary Building 1,2,Desks,E260F,1,20.00%,13.80%,0:58
"January 15, 2024",Calgary Building 1,3,Desks,E368A,1,20.00%,13.80%,0:58
"January 15, 2024",Calgary Building 2,7,Desks,768B,1,40.00%,13.80%,0:58
"January 15, 2024",Calgary Building 1,2,Desks,E252B,1,20.00%,14.00%,0:59
"January 15, 2024",Calgary Building 2,5,Desks,534A,1,20.00%,14.00%,0:59
"January 15, 2024",Calgary Building 2,6,Desks,669B,1,40.00%,14.00%,0:59
"January 15, 2024",Calgary Building 1,2,Desks,E224B,1,40.00%,14.30%,1:00
"January 15, 2024",Calgary Building 1,2,Desks,E252G,1,20.00%,14.30%,1:00
"January 15, 2024",Calgary Building 1,3,Meeting Room,Now Room E354,1,80.00%,14.30%,1:00
"January 15, 2024",Calgary Building 2,5,Desks,520A,1,40.00%,14.30%,1:00
"January 15, 2024",Calgary Building 1,2,Desks,E213H,1,40.00%,14.50%,1:01
"January 15, 2024",Calgary Building 1,2,Desks,E260A,1,60.00%,14.50%,1:01
"January 15, 2024",Calgary Building 1,3,Desks,E302F,1,20.00%,14.50%,1:01
"January 15, 2024",Calgary Building 1,1,Meeting Room,E116,4,80.00%,14.80%,1:02
"January 15, 2024",Calgary Building 1,1,Desks,E189E,1,60.00%,14.80%,1:02
"January 15, 2024",Calgary Building 1,1,Desks,E-001H,1,40.00%,14.80%,1:02
"January 15, 2024",Calgary Building 1,2,Desks,E256C,1,20.00%,14.80%,1:02
"January 15, 2024",Calgary Building 1,3,Desks,E357G,1,40.00%,14.80%,1:02
"January 15, 2024",Calgary Building 2,5,Meeting Room,555 5-D Meeting Room,5,40.00%,14.80%,1:02
"January 15, 2024",Calgary Building 2,6,Desks,669C,1,40.00%,14.80%,1:02
"January 15, 2024",Calgary Building 2,6,Desks,637E,1,20.00%,14.80%,1:02
"January 15, 2024",Calgary Building 2,7,Desks,751E,1,80.00%,14.80%,1:02
"January 15, 2024",Calgary Building 2,6,Desks,641D,1,20.00%,15.00%,1:03
"January 15, 2024",Calgary Building 1,2,Desks,E202G,1,40.00%,15.20%,1:04
"January 15, 2024",Calgary Building 1,2,Meeting Room,C255,4,40.00%,15.20%,1:04
"January 15, 2024",Calgary Building 1,2,Meeting Room,Now Room E249,1,60.00%,15.50%,1:05
"January 15, 2024",Calgary Building 1,3,Desks,E357B,1,40.00%,15.50%,1:05
"January 15, 2024",Calgary Building 2,7,Desks,768C,1,60.00%,15.70%,1:06
"January 15, 2024",Calgary Building 1,2,Desks,E212A,1,40.00%,16.00%,1:07
"January 15, 2024",Calgary Building 2,4,Desks,448A,1,40.00%,16.00%,1:07
"January 15, 2024",Calgary Building 1,1,Desks,E143E,1,20.00%,16.20%,1:08
"January 15, 2024",Calgary Building 2,7,Meeting Room,539 Now Room,1,60.00%,16.20%,1:08
"January 15, 2024",Calgary Building 1,2,Desks,E213C,1,20.00%,16.40%,1:09
"January 15, 2024",Calgary Building 1,2,Desks,E222C,1,80.00%,16.40%,1:09
"January 15, 2024",Calgary Building 1,3,Desks,C350a,1,20.00%,16.40%,1:09
"January 15, 2024",Calgary Building 1,2,Desks,E221E,1,20.00%,16.90%,1:10
"January 15, 2024",Calgary Building 1,2,Desks,E255D,1,20.00%,16.80%,1:10
"January 15, 2024",Calgary Building 1,1,Desks,E193A,1,20.00%,16.90%,1:11
"January 15, 2024",Calgary Building 1,1,Meeting Room,E126 Phone Booth,1,80.00%,16.90%,1:11
"January 15, 2024",Calgary Building 1,2,Meeting Room,C256,4,60.00%,16.90%,1:11
"January 15, 2024",Calgary Building 2,7,Desks,768D,1,80.00%,16.90%,1:11
"January 15, 2024",Calgary Building 1,1,Meeting Room,E122,2,60.00%,17.10%,1:12
"January 15, 2024",Calgary Building 1,2,Meeting Room,E240,3,80.00%,17.10%,1:12
"January 15, 2024",Calgary Building 1,2,Desks,E226G,1,60.00%,17.40%,1:13
"January 15, 2024",Calgary Building 1,1,Desks,E189H,1,20.00%,17.60%,1:14
"January 15, 2024",Calgary Building 1,2,Desks,E226D,1,100.00%,17.60%,1:14
"January 15, 2024",Calgary Building 1,3,Desks,E331C,1,20.00%,17.60%,1:14
"January 15, 2024",Calgary Building 1,3,Desks,E363G,1,20.00%,17.60%,1:14
"January 15, 2024",Calgary Building 2,6,Desks,637A,1,60.00%,17.60%,1:14
"January 15, 2024",Calgary Building 1,1,Desks,E136B - Workstation,1,60.00%,17.90%,1:15
"January 15, 2024",Calgary Building 1,2,Desks,E202D,1,40.00%,17.90%,1:15
"January 15, 2024",Calgary Building 2,6,Desks,637H,1,20.00%,17.90%,1:15
"January 15, 2024",Calgary Building 2,7,Desks,767A,1,40.00%,18.10%,1:15
"January 15, 2024",Calgary Building 1,2,Meeting Room,C251,1,40.00%,18.10%,1:16
"January 15, 2024",Calgary Building 2,5,Meeting Room,519 REIT Meeting Room,1,80.00%,18.10%,1:16
"January 15, 2024",Calgary Building 2,6,Desks,637G,1,20.00%,18.10%,1:16
"January 15, 2024",Calgary Building 2,7,Desks,754F,1,60.00%,18.30%,1:17
"January 15, 2024",Calgary Building 1,1,Meeting Room,E114,2,80.00%,18.60%,1:18
"January 15, 2024",Calgary Building 1,2,Desks,E224C,1,40.00%,18.60%,1:18
"January 15, 2024",Calgary Building 1,2,Desks,E227E,1,40.00%,18.60%,1:18
"January 15, 2024",Calgary Building 1,3,Desks,E317C,1,20.00%,18.60%,1:18
"January 15, 2024",Calgary Building 1,3,Desks,E363B,1,20.00%,18.60%,1:18
"January 15, 2024",Calgary Building 2,7,Desks,754F,1,40.00%,18.60%,1:18
"January 15, 2024",Calgary Building 1,1,Desks,E144B,1,100.00%,18.80%,1:19
"January 15, 2024",Calgary Building 1,3,Desks,E302A,1,20.00%,18.80%,1:19
"January 15, 2024",Calgary Building 2,6,Desks,637B,1,60.00%,18.90%,1:19
"January 15, 2024",Calgary Building 2,6,Desks,WS19B,1,60.00%,18.80%,1:19
"January 15, 2024",Calgary Building 1,2,Desks,E224A,1,60.00%,19.30%,1:21
"January 15, 2024",Calgary Building 1,3,Desks,E357C,1,40.00%,19.30%,1:21
"January 15, 2024",Calgary Building 1,1,Meeting Room,E129,2,60.00%,19.50%,1:22
"January 15, 2024",Calgary Building 1,1,Desks,E131C - Workstation,1,60.00%,19.50%,1:22
"January 15, 2024",Calgary Building 1,2,Desks,E215H,1,100.00%,19.60%,1:22
"January 15, 2024",Calgary Building 1,2,Desks,E264B,1,100.00%,19.50%,1:22
"January 15, 2024",Calgary Building 2,7,Desks,734E,1,60.00%,19.50%,1:22
"January 15, 2024",Calgary Building 2,4,Meeting Room,413 Meeting Room,6,80.00%,19.80%,1:23
"January 15, 2024",Calgary Building 2,7,Desks,758A,1,40.00%,19.80%,1:23
"January 15, 2024",Calgary Building 1,1,Meeting Room,C120,6,100.00%,20.00%,1:24
"January 15, 2024",Calgary Building 1,1,Desks,E191D,1,60.00%,20.00%,1:24
"January 15, 2024",Calgary Building 1,2,Desks,E212D,1,80.00%,20.00%,1:24
"January 15, 2024",Calgary Building 1,3,Desks,E368G,1,40.00%,20.00%,1:24
"January 15, 2024",Calgary Building 2,7,Desks,734D,1,40.00%,20.20%,1:24
"January 15, 2024",Calgary Building 1,1,Desks,E192A,1,60.00%,20.20%,1:25
"January 15, 2024",Calgary Building 2,6,Desks,636A,1,40.00%,20.20%,1:25
"January 15, 2024",Calgary Building 2,7,Desks,723D,1,60.00%,20.20%,1:25
"January 15, 2024",Calgary Building 2,7,Desks,754B,1,100.00%,20.20%,1:25
"January 15, 2024",Calgary Building 2,7,Desks,795A,1,40.00%,20.50%,1:26
"January 15, 2024",Calgary Building 1,2,Meeting Room,C253,1,60.00%,20.70%,1:27
"January 15, 2024",Calgary Building 1,2,Meeting Room,E234,6,40.00%,20.70%,1:27
"January 15, 2024",Calgary Building 2,4,Desks,449F,1,80.00%,20.70%,1:27
"January 15, 2024",Calgary Building 1,3,Desks,E368E,1,60.00%,21.40%,1:30
"January 15, 2024",Calgary Building 2,4,Desks,448F,1,40.00%,21.40%,1:30
"January 15, 2024",Calgary Building 2,7,Desks,758F,1,40.00%,21.40%,1:30
"January 15, 2024",Calgary Building 1,3,Desks,E301B,1,60.00%,21.70%,1:31
"January 15, 2024",Calgary Building 1,3,Desks,E365C,1,40.00%,21.70%,1:31
"January 15, 2024",Calgary Building 1,2,Desks,E225B,1,60.00%,22.00%,1:32
"January 15, 2024",Calgary Building 1,2,Desks,E226C,1,40.00%,21.90%,1:32
"January 15, 2024",Calgary Building 2,4,Meeting Room,412 Meeting Room,1,80.00%,21.90%,1:32
"January 15, 2024",Calgary Building 1,3,Desks,E301C,1,60.00%,22.10%,1:33
"January 15, 2024",Calgary Building 1,3,Desks,E357H,1,60.00%,22.10%,1:33
"January 15, 2024",Calgary Building 1,1,Desks,E136C - Workstation,1,40.00%,22.40%,1:34
"January 15, 2024",Calgary Building 1,2,Desks,E201B,1,40.00%,22.40%,1:34
"January 15, 2024",Calgary Building 1,2,Desks,E224F,1,40.00%,22.40%,1:34
"January 15, 2024",Calgary Building 1,3,Meeting Room,Now Room E353,1,80.00%,22.60%,1:35
"January 15, 2024",Calgary Building 1,3,Desks,E367C,1,40.00%,22.90%,1:36
"January 15, 2024",Calgary Building 2,6,Meeting Room,613 Acquisitions Meeting Room,6,100.00%,22.90%,1:36
"January 15, 2024",Calgary Building 2,6,Desks,619E,1,40.00%,23.10%,1:37
"January 15, 2024",Calgary Building 2,7,Desks,767B,1,60.00%,23.30%,1:37
"January 15, 2024",Calgary Building 2,7,Desks,754C,1,80.00%,23.20%,1:37
"January 15, 2024",Calgary Building 1,2,Desks,E201D,1,60.00%,23.40%,1:38
"January 15, 2024",Calgary Building 1,3,Meeting Room,E371,8,60.00%,23.30%,1:38
"January 15, 2024",Calgary Building 2,6,Desks,637C,1,60.00%,23.60%,1:39
"January 15, 2024",Calgary Building 1,2,Desks,E202A,1,60.00%,23.80%,1:40
"January 15, 2024",Calgary Building 2,7,Desks,751A,1,80.00%,24.00%,1:41
"January 15, 2024",Calgary Building 1,2,Desks,E213D,1,60.00%,24.30%,1:42
"January 15, 2024",Calgary Building 1,3,Desks,E350A,1,60.00%,24.30%,1:42
"January 15, 2024",Calgary Building 2,4,Desks,438B,1,80.00%,24.30%,1:42
"January 15, 2024",Calgary Building 2,7,Meeting Room,731 Meeting Room,7,60.00%,24.30%,1:42
"January 15, 2024",Calgary Building 1,3,Meeting Room,E310,4,80.00%,24.50%,1:43
"January 15, 2024",Calgary Building 2,7,Desks,724B,1,80.00%,24.50%,1:43
"January 15, 2024",Calgary Building 1,1,Desks,E191F,1,60.00%,24.80%,1:44
"January 15, 2024",Calgary Building 1,3,Meeting Room,Now Room E314,1,80.00%,24.80%,1:44
"January 15, 2024",Calgary Building 2,6,Desks,627C,1,60.00%,24.80%,1:44
"January 15, 2024",Calgary Building 1,2,Desks,E220D,1,80.00%,25.00%,1:45
"January 15, 2024",Calgary Building 1,2,Desks,C259C,1,60.00%,25.20%,1:46
"January 15, 2024",Calgary Building 1,2,Desks,E201E,1,60.00%,25.20%,1:46
"January 15, 2024",Calgary Building 1,2,Desks,E212C,1,40.00%,25.20%,1:46
"January 15, 2024",Calgary Building 2,7,Desks,751D,1,60.00%,25.20%,1:46
"January 15, 2024",Calgary Building 1,2,Meeting Room,Now Room E216,1,100.00%,25.80%,1:48
"January 15, 2024",Calgary Building 1,2,Desks,E220A,1,80.00%,25.70%,1:48
"January 15, 2024",Calgary Building 1,2,Desks,E226B,1,40.00%,25.70%,1:48
